Employee_ID,Age,Gender,Department,Job_Role,Years_at_Company,Monthly_Salary,Working_Hours_Per_Week,Overtime_Hours,Remote_Work,Sleep_Hours,Work_Life_Balance,Stress_Score,Mental_Health_Score,Manager_Support,Job_Satisfaction,Training_Hours,Absent_Days,Performance_Rating,Wellbeing_Program,Productivity_Score,Burnout_Level,Burnout_Risk,Attrition_Risk,Joining_Date
EMP4724,40.0,Female,Admin,Front Desk Executive,12.0,44980.72,56.0,26.0,No,6.4,8.0,1.0,7.0,6,4.0,42.0,5.0,3.0,N,6.0,Low,Low,Medium,2017/11/25
EMP6830,20.0,Male,Marketing,-,2.0,24962.81,35.0,0.0,Yes,8.3,10.0,1.0,10.0,4,6.0,64.0,6.0,5.0,No,7.0,Low,Low,Low,2022-07-18
EMP5209,28.0,Male,Operations,Operations Executive,2.5,28292.27,46.0,8.0,N,6.7,9.0,1.0,9.0,6,7.0,6.0,1.0,5.0,Yes,7.0,Low,Low,Low,07-21-2016
EMP2368,24.0,Male,R&D,R&D Engineer,2.5,28030.45,30.0,5.0,No,7.1,9.0,1.0,9.0,,7.0,10.0,3.0,5.0,No,7.0,Low,Low,Low,-
EMP4933,34.0,F,Customer Support,Support Team Lead,0.4,28151.21,54.0,18.0,No,6.9,8.0,2.0,7.0,5,4.0,10.0,4.0,5.0,No,8.0,Low,Low,Low,"June 27, 2015"
EMP6798,36.0,Female,Legal,Compliance Officer,8.9,32976.71,56.0,5.0,No,7.4,9.0,4.0,10.0,5,6.0,2.0,4.0,5.0,Y,7.0,Low,Low,Medium,2024-07-08
EMP6063,37.0,Other,Marketing,Seo Specialist,8.6,44613.22,45.0,0.0,No,7.4,9.0,1.0,10.0,6,6.0,28.0,1.0,5.0,,7.0,Low,Low,Low,2021-08-11
EMP4851,33.0,Female,It,System Admin,5.5,32089.37,46.0,14.0,No,7.6,10.0,1.0,10.0,6,6.0,2.0,2.0,5.0,N,7.0,Low,Low,Low,03/09/2016
EMP4784,42.0,Male,R&D,R&D Engineer,6.7,32425.18,32.0,1.0,N,7.5,10.0,1.0,9.0,9,7.0,1.0,1.0,3.0,Yes,7.0,Low,Low,Low,20-Feb-2024
EMP6872,22.0,Male,Sales,Sales Executive,2.6,23956.88,45.0,8.0,No,6.6,9.0,2.0,8.0,8,7.0,10.0,5.0,5.0,Yes,7.0,Low,Low,Low, 
EMP5396,28.0,-,Sales,Sales Manager,4.8,40029.54,42.0,0.0,No,6.7,10.0,1.0,9.0,3,7.0,20.0,2.0,5.0,Yes,8.0,Low,Low,Low,02/04/2023
EMP4546,32.0,Female,-,Support Team Lead,1.0,34172.71,43.0,4.0,No,15.0,9.0,2.0,9.0,6,7.0,6.0,4.0,5.0,Yes,8.0,Low,Low,Low,13/06/2016
EMP5315,39.0,Male,Legal,Legal Advisor,4.0,32315.46,45.0,1.0,No,6.7,10.0,1.0,9.0,4,6.0,17.0,1.0,5.0,No,6.0,Low,Low,Low, 
EMP2707,33.0,Female,Finance,Financial Analyst,1.6,23394.55,39.0,3.0,Y,7.3,8.0,3.0,10.0,5,6.0,10.0,4.0,4.0,Yes,6.0,Low,Low,Low,20/12/2020
EMP5325,33.0,Male,It,Devops Engineer,0.8,26975.23,36.0,1.0,No,6.7,10.0,1.0,9.0,7,8.0,16.0,4.0,5.0,Yes,7.0,Low,Low,Low,"July 05, 2024"
EMP5087,31.0,M,Hr,Hr Generalist,8.5,36757.26,49.0,9.0,Yes,7.3,8.0,1.0,9.0,6,7.0,8.0,3.0,5.0,Yes,7.0,Low,Low,Low,02-Feb-2016
EMP5797,25.0,Female,It,It Support,2.7,26649.63,56.0,10.0,No,7.7,9.0,1.0,9.0,5,4.0,6.0,3.0,5.0,-,9.0,Low,Low,Low,2017-06-05
EMP4713,20.0,M,Ops,-,1.2,31191.53,41.0,0.0,N,8.0,10.0,1.0,9.0,7,6.0,6.0,5.0,5.0,Yes,7.0,Low,-,Low,"January 07, 2017"
EMP1916,41.0,Male,Sales,,1.2,27052.62,55.0,11.0,No,7.9,10.0,1.0,10.0,6,6.0,10.0,4.0,5.0,N,6.0,Low,Low,Low,2023/10/16
EMP3629,40.0,Female,It,Qa Engineer,0.6,29848.94,36.0,5.0,Yes,6.9,9.0,1.0,8.0,10,7.0,86.0,3.0,4.0,No,9.0,Low,Low,Low,2019-01-01
EMP6067,22.0,Male,Human Resources,Hr Generalist,4.0,38197.01,60.0,20.0,No,7.2,9.0,1.0,10.0,6,5.0,27.0,4.0,5.0,N,6.0,Low,Low,Low,2024-08-06
EMP5047,38.0,Female,R&D,R&D Engineer,0.1,26026.55,35.0,11.0,No,6.9,10.0,1.0,10.0,2,5.0,22.0,0.0,5.0,N,9.0,Low,Low,Low,02/07/2023
EMP4053,37.0,Male,Hr,Hr Executive,6.6,30245.99,57.0,24.0,Yes,6.9,6.0,2.0,8.0,6,6.0,9.0,4.0,5.0,No,8.0,Low,Low,Low,2015-07-22
EMP6614,25.0,M,It,It Support,1.7,25645.47,32.0,3.0,No,7.3,10.0,3.0,8.0,4,5.0,7.0,1.0,4.0,N,6.0,Low,Low,Low,06-Jun-2023
EMP1091,28.0,Male,Marketing,Marketing Manager,3.6,33610.91,46.0,9.0,Yes,7.2,7.0,2.0,8.0,8,7.0,17.0,3.0,5.0,No,7.0,Low,Low,Low,"July 27, 2022"
EMP5596,27.0,Male,R&D,Research Analyst,0.9,30795.12,45.0,22.0,Yes,7.1,8.0,1.0,9.0,7,8.0,31.0,1.0,5.0,No,7.0,Low,Low,Low,2017-04-05
EMP2163,42.0,Male,Customer Support,Support Executive,4.5,28057.55,30.0,0.0,Yes,6.6,10.0,1.0,10.0,5,7.0,0.0,2.0,5.0,No,8.0,Low,Low,Low,13-Apr-2020
EMP5731,38.0,Male,R&D,,0.7,24355.12,48.0,4.0,No,7.2,8.0,1.0,7.0,-,5.0,5.0,5.0,5.0,No,7.0,Low,Low,Low,09-08-2015
EMP5177,34.0,Male,It,It Support,0.8,29425.44,39.0,1.0,Yes,7.2,10.0,1.0,10.0,7,7.0,0.0,0.0,5.0,Yes,6.0,Low, ,Low,24-Sep-2023
EMP1912,41.0,Female,Rnd,Data Scientist,1.8,21230.5,48.0,5.0,Y,7.8,10.0,1.0,9.0,6,6.0,4.0,2.0,5.0,Y,8.0,Low,Low,Low,19/02/2021
EMP1218,43.0,Male,It,Devops Engineer,1.9,28983.77,45.0,0.0,No,6.9,10.0,2.0,8.0,5,5.0,4.0,-5.0,5.0,No,8.0,Low,Low,Low,"November 02, 2022"
EMP4260,34.0,Female,Customer Support,Customer Success Manager,1.8,46262.05,52.0,18.0,No,6.6,9.0,3.0,7.0,8,7.0,3.0,6.0,5.0,No,7.0,Low,Low,Low,2023/12/16
EMP2909,33.0,Female,Admin,Front Desk Executive,0.2,19315.35,31.0,0.0,No,7.6,10.0,1.0,9.0,6,8.0,15.0,6.0,5.0,Yes,6.0,Low,Low,Low,01-22-2015
EMP2660,36.0,Female,Research And Development,Research Analyst,0.9,23171.92,35.0,0.0,Yes,20.0,10.0,1.0,10.0,4,6.0,0.0,3.0,5.0,Yes,6.0,Low,-,Low,2019/01/03
EMP3505,24.0,Male,Sales,Business Development Executive,0.1,26833.7,39.0,0.0,No,6.7,9.0,1.0,9.0,7,7.0,19.0,1.0,5.0,No,8.0,Low,Low,Low,"July 05, 2021"
EMP4985,21.0,Male,Sales,Sales Executive,0.3,23873.66,37.0,0.0,Y,7.5,10.0,1.0,7.0,6,5.0,12.0,1.0,5.0,Yes,5.0,Low,Low,Low,2018-03-06
EMP4522,40.0,Female,Legal,Compliance Officer,3.3,31172.51,39.0,6.0,N,-9.99625122631139,10.0,1.0,9.0,6,8.0,21.0,2.0,5.0,No,7.0,Low,Low,Low,2026-03-24
EMP5126,25.0,Male,Legal,Legal Counsel,5.0,34958.23,43.0,0.0,No,7.3,9.0,1.0,9.0,7,7.0,15.0,3.0,5.0,Yes,8.0,Low, ,Low,2025/09/19
EMP3990,33.0,Male,Hr,Recruiter,12.4,33353.25,48.0,10.0,No,6.1,10.0,2.0,10.0,8,8.0,21.0,0.0,5.0,N,7.0,Low,Low,Low,"December 26, 2018"
EMP4869,36.0,Male,Hr,Customer Success Manager,2.7,42687.41,35.0,-11.0,No,6.1,9.0,1.0,6.0,4,8.0,19.0,3.0,5.0,Yes,6.0,Low,Low,Low,2016/04/15
EMP5093,46.0,Female,Hr,Recruiter,0.1,23663.03,30.0,0.0,-,7.4,10.0,1.0,10.0,6,6.0,23.0,1.0,5.0,N,7.0,Low,Low,Low,2021/04/29
EMP2144,20.0,Female,Sales,Sales Manager,2.0,51441.9,33.0,2.0,Yes,5.4,8.0,1.0,9.0,8,6.0,9.0,3.0,5.0,N,7.0,Low,Low,Low,-
EMP1124,20.0,Male,Finance,Finance Manager,2.0,41531.66,36.0,3.0,No,8.1,10.0,1.0,10.0,1,4.0,18.0,3.0,5.0,N,8.0,Low,Low,Medium,2025/03/08
EMP5164,42.0,Female,Marketing,Support Team Lead,2.0,36732.7,45.0,8.0,No,8.5,9.0,1.0,8.0,9,7.0,2.0,4.0,5.0,No,7.0,Low,Low,Low,16-Jul-2015
EMP4870,40.0,M,Customer Support,Support Team Lead,1.6,40951.38,41.0,4.0,No,6.8,9.0,2.0,9.0,6,5.0,10.0,2.0,5.0,Yes,8.0,Low,Low,Low,06-14-2018
EMP3994,25.0,Male,Legal,Compliance Officer,7.0,32425.18,47.0,0.0,Yes,6.1,10.0,1.0,7.0,9,8.0,27.0,3.0,5.0,Yes,8.0,Low,Low,Low,11-18-2022
EMP6005,33.0,Female,Finance,Financial Analyst,1.7,29022.35,46.0,7.0,N,7.0,9.0,1.0,9.0,5,6.0,14.0,3.0,5.0,Yes,5.0,Low,Low,Low,2023-06-23
EMP6046,33.0,Male,I.T.,It Support,11.3,34789.91,51.0,11.0,No,7.0,10.0,1.0,10.0,5,6.0,2.0,2.0,5.0,Y,7.0,Low,Low,Low,2022/03/08
EMP6093,33.0,Female,Customer Support,Customer Success Manager,8.6,55596.27,36.0,2.0,No,7.9,9.0,1.0,10.0,7,6.0,8.0,4.0,5.0,Y,7.0,Low,Low,Low,2024-12-04
EMP4430,41.0,M,Operations,Operations Executive,3.8,31840.55,45.0,9.0,Yes,7.1,8.0,3.0,8.0,8,7.0,18.0,2.0,5.0,N,9.0,Low,Low,Low,05-Nov-2016
EMP6570,33.0,Male,Operations,Operations Executive,3.8,28928.83,43.0,11.0,N,7.5,8.0,1.0,10.0,6,6.0,14.0,2.0,5.0,Yes,7.0,Low,Low,Low,2022-10-18
EMP1867,35.0,Female,Customer Support,Customer Success Manager,9.5,50438.18,54.0,9.0,No,7.4,8.0,3.0,7.0,4,4.0,11.0,0.0,5.0,No,7.0,Low,Low,Low,12-Nov-2015
EMP3915,20.0,Female,Operations,Logistics Coordintaor,2.0,28811.24,35.0,5.0,Yes,20.0,9.0,1.0,8.0,5,7.0,9.0,6.0,5.0,Yes,6.0,Low,Low,Low,29/06/2022
EMP1085,31.0,Male,Administration,Front Desk Executive,2.9,26836.52,39.0,5.0,Yes,8.1,10.0,1.0,8.0,5,5.0,10.0,3.0,4.0,No,7.0,Low,Low,Low,2023/07/14
EMP3630,31.0,Female,Marketing,-,4.8,28959.35,30.0,0.0,No,9.0,9.0,1.0,10.0,6,6.0,11.0,3.0,5.0,Yes,7.0,Low,Low,Low,19/05/2016
EMP3421,33.0,Male,R&D,R&D Engineer,4.1,33355.3,42.0,7.0,Yes,8.3,10.0,2.0,8.0,6,6.0,52.0,3.0,5.0,N,8.0,Low,Low,Low,2023-07-12
EMP2380,43.0,-,Sales,Account Manager,1.6,34677.85,49.0,-10.0,Yes,6.5,10.0,1.0,10.0,2,7.0,0.0,4.0,5.0,Yes,7.0,Low,Low,Low,2019/11/10
EMP6132,33.0,Female,Admin,Office Manager,0.8,36785.78,47.0,12.0,No,6.9,9.0,1.0,10.0,9,8.0,6.0,0.0,5.0,Yes,7.0,Low,Low,Low,"March 05, 2018"
EMP6568,43.0,Male,-,Account Manager,6.4,32425.18,42.0,0.0,Yes,7.0,10.0,3.0,9.0,7,6.0,7.0,7.0,4.0,N,7.0,Low,Low,Low,-
EMP3758,42.0,Male,Hr,Recruiter,4.7,32629.54,61.0,18.0,No,7.2,9.0,2.0,8.0,9,6.0,53.0,0.0,5.0,N,6.0,Low,Low,Low,08-08-2024
EMP2042,33.0,Other,Sales,Sales Manager,0.7,35188.52,35.0,0.0,No,8.1,10.0,1.0,9.0,5,5.0,2.0,1.0,5.0,No,7.0,Low,Low,Low,24-Sep-2018
EMP4179,33.0,Female,Operations,Operations Manager,5.5,53583.95,37.0,0.0,No,6.0,10.0,2.0,7.0,8,7.0,12.0,0.0,5.0,No,7.0,-,Low,Low,-
EMP6990,32.0,Male,Customer Support,Customer Success Manager,8.4,49756.99,42.0,5.0,N,6.6,9.0,1.0,10.0,7,8.0,13.0,3.0,5.0,No,6.0,Low,Low,Low,14-May-2022
EMP6594,59.0,Female,R&D,Support Team Lead,1.5,43039.7,45.0,2.0,No,7.2,10.0,2.0,7.0,6,6.0,6.0,2.0,5.0,No,7.0,Low,Low,Low,-
EMP1078,26.0,Male,Finance,Financial Analyst,3.3,33634.6,50.0,15.0,No,6.7,7.0,1.0,10.0,4,6.0,10.0,4.0,4.0,N,8.0,Low,Low,Low,"February 12, 2022"
EMP3064,33.0,Female,Operations,Operations Manager,2.2,34448.91,45.0,9.0,No,7.2,10.0,1.0,10.0,4,7.0,6.0,4.0,4.0,Yes,6.0,Low,Low,Low,"March 16, 2022"
EMP3940,22.0,Male,Legal,Legal Counsel,0.3,32425.18,44.0,6.0,No,7.5,9.0,1.0,8.0,10,8.0,10.0,3.0,5.0,Yes,7.0,Low,Low,Low,-
EMP4062,25.0,Male,Customer Support,Customer Sucecss Manager,2.0,32084.27,46.0,8.0,No,7.3,8.0,2.0,9.0,5,5.0,4.0,4.0,5.0,N,7.0,Low,Low,Low,"October 03, 2025"
EMP4365,33.0,Female,It,Support Team Lead,1.6,25715.36,31.0,0.0,-,8.2,9.0,1.0,10.0,7,6.0,10.0,1.0,5.0,Yes,6.0,Low,Low,Low,"April 04, 2015"
EMP3735,22.0,Female,Operations,Operations Manager,0.9,47270.19,43.0,0.0,No,0.5,9.0,1.0,10.0,1,5.0,29.0,-7.0,5.0,No,6.0,Low,Low,Low, 
EMP3929,35.0,Male,It,Devops Engineer,2.3,28302.18,55.0,24.0,N,6.4,9.0,1.0,10.0,6,8.0,7.0,5.0,5.0,Yes,6.0,Low,Low,Low,-
EMP5419,35.0,Female,R&D,R&D Engineer,1.5,24853.98,49.0,11.0,Yes,8.6,9.0,1.0,8.0,6,8.0,15.0,7.0,5.0,Yes,10.0,Low,Low,Low,"October 17, 2017"
EMP3648,21.0,Female,Hr,Hr Manager,3.0,32425.18,43.0,0.0,No,6.3,10.0,1.0,8.0,6,6.0,0.0,1.0,5.0,-,7.0,Low,Low,Low,25/08/2016
EMP3971,31.0,Male,Legal,Legal Advisor,1.6,32425.18,33.0,0.0,Yes,8.0,9.0,1.0,8.0,5,8.0,2.0,4.0,5.0,N,7.0,Low,Low,Low,02-02-2024
EMP2055,33.0,Female,Operations,Operations Manager,1.0,42700.04,45.0,21.0,Yes,6.9,9.0,1.0,9.0,4,6.0,10.0,3.0,5.0,No,7.0,Low,Low,Low,"April 17, 2023"
EMP1339,20.0,Male,Operations,Logistics Coordinator,2.0,28145.77,51.0,5.0,Yes,7.0,10.0,1.0,9.0,3,7.0,16.0,8.0,5.0,N,7.0,Low,Low,Low,2025/06/09
EMP2798,30.0,Male,Hr,Hr Executive,0.3,18616.92,33.0,9.0,No,15.0,9.0,1.0,9.0,-,5.0,14.0,6.0,5.0,No,7.0,,Low,Low,03-06-2025
EMP5081,57.0,Female,Finance,Auditor,2.9,32611.05,45.0,7.0,No,8.2,9.0,1.0,10.0,5,7.0,8.0,3.0,5.0,No,7.0,Low,Low,Low,04-10-2018
EMP3257,25.0,Male,Marketing,Marketing Manager,2.9,32425.18,43.0,5.0,Yes,5.9,10.0,1.0,9.0,2,6.0,10.0,1.0,5.0,No,7.0,Low,Low,Low,2024/07/09
EMP5677,41.0,Female,R&D,Research Analyst,0.5,22173.95,47.0,9.0,No,5.9,7.0,1.0,10.0,3,6.0,100.0,3.0,5.0,Yes,8.0,Low,Low,Low,2024-10-26
EMP6680,25.0,M,Finance,Accountant,1.5,18324.83,45.0,0.0,No,7.2,10.0,3.0,9.0,6,7.0,26.0,3.0,5.0,No,7.0,Low,Low,Low,25-Jan-2023
EMP1723,29.0,F,Customersupport,Customer Success Manager,0.9,38160.65,41.0,5.0,No,8.5,10.0,1.0,10.0,4,6.0,57.0,3.0,5.0,No,7.0,Low,Low,Low,21-Apr-2023
EMP2954,35.0,Male,Hr,Hr Manager,4.0,42545.07,57.0,31.0,No,7.4,7.0,2.0,10.0,6,6.0,13.0,6.0,5.0,Yes,7.0,Low,Low,Medium,10-20-2016
EMP5023,44.0,Other,Hr,Ssytem Admin,2.9,30072.61,35.0,0.0,N,7.2,10.0,1.0,9.0,6,6.0,23.0,2.0,5.0,No,9.0,Low,Low,Low,2023-08-06
EMP1003,20.0,Male,Admin,Office Manager,2.5,40111.42,45.0,14.0,No,7.6,8.0,1.0,8.0,5,5.0,4.0,1.0,5.0,Yes,7.0,Low, ,Low,31/07/2018
EMP1501,42.0,Male,Customer Support,Support Executive,1.7,29426.14,37.0,0.0,No,8.4,10.0,1.0,10.0,4,5.0,10.0,0.0,5.0,Yes,7.0,Low,Low,Low,06-Dec-2017
EMP4072,26.0,Female,Hr,Hr Executive,8.0,34098.56,38.0,0.0,N,7.7,10.0,1.0,10.0,6,6.0,19.0,3.0,5.0,N,7.0,Low,Low,Low,2024-02-18
EMP1310,33.0,Female,Legal,Legal Counsel,2.8,27553.3,30.0,5.0,No,8.8,10.0,1.0,8.0,2,4.0,4.0,5.0,5.0,No,6.0,Low,Low,Low,"September 21, 2021"
EMP3684,34.0,Female,Hr,Hr Generalist,1.5,28475.66,38.0,9.0,No,7.2,9.0,1.0,9.0,7,7.0,10.0,4.0,5.0,Yes,7.0,Low,Low,Low,2024-09-27
EMP2227,28.0,Male,Legal,Compliance Officer,7.7,37395.77,45.0,4.0,No,7.4,10.0,1.0,9.0,7,7.0,2.0,2.0,5.0,Yes,7.0,Low,Low,Low,"February 27, 2023"
EMP4376,28.0,Male,Operations,Logistics Coordinator,3.5,30409.76,50.0,2.0,No,6.3,10.0,1.0,8.0,,7.0,3.0,2.0,5.0,No,7.0,Low,Low,Low,12/08/2019
EMP5490,32.0,Female,Legal,Compliance Officer,1.0,31898.32,45.0,2.0,Y,7.4,10.0,1.0,10.0,5,5.0,9.0,4.0,5.0,N,8.0,Low,Low,Low,-
EMP6405,20.0,Male,R&D,Research Analyst,1.3,21561.8,42.0,0.0,Yes,7.2,10.0,1.0,10.0,8,6.0,10.0,3.0,5.0,Y,7.0,Low,Low,Low,12-03-2022
EMP3386,33.0,Female,R&D,Support Team Lead,3.4,25738.65,48.0,19.0,Y,6.6,9.0,1.0,8.0,5,6.0,7.0,0.0,4.0,No,7.0,Low,Low,Low,2025/09/26
EMP1608,32.0,Male,Rnd,Support Team Lead,1.2,32425.18,40.0,0.0,N,6.4,10.0,1.0,8.0,6,7.0,33.0,7.0,5.0,No,10.0,Low, ,Low,2019-07-11
EMP5769,23.0,Male,Finance,Support Team Lead,1.2,26366.32,45.0,0.0,No,8.2,10.0,2.0,10.0,5,7.0,3.0,2.0,5.0,No,7.0,Low,Low,Low,12/12/2017
EMP4890,31.0,Male,It,Devops Engineer,4.3,34890.81,36.0,-9.0,N,6.3,10.0,1.0,10.0,4,7.0,10.0,1.0,5.0,No,5.0,Low,Low,Low,26-Jul-2018
EMP2592,23.0,Male,Sales,Sales Manager,4.0,38004.9,41.0,0.0,N,8.0,9.0,3.0,8.0,6,6.0,38.0,5.0,5.0,N,7.0,Low,Low,Low,2016-09-24
EMP5847,31.0,F,Legal,Compliance Officer,0.6,29651.86,32.0,4.0,No,7.2,8.0,1.0,10.0,6,7.0,30.0,1.0,5.0,No,8.0,Low,Low,Low,"February 03, 2021"
EMP4790,20.0,Male,Hr,Support Team Lead,2.0,27792.1,45.0,7.0,No,7.6,9.0,2.0,8.0,9,7.0,37.0,1.0,5.0,No,7.0,Low,Low,Low,"March 07, 2015"
EMP2945,33.0,Female,Sales,Support Team Lead,6.8,51535.35,37.0,3.0,No,7.4,10.0,1.0,9.0,6,8.0,8.0,2.0,5.0,Yes,6.0,Low,Low,Low,2017-03-31
EMP5472,33.0,Female,Hr,Hr Executive,3.7,29072.02,53.0,18.0,N,6.7,7.0,2.0,8.0,6,6.0,8.0,4.0,5.0,No,6.0,Low,Low,Low,2023-04-10
EMP4045,39.0,Male,It,Software Engineer,5.7,37082.9,37.0,0.0,Y,7.3,10.0,1.0,10.0,7,7.0,33.0,3.0,5.0,N,7.0,Unknown,Low,Low,"November 23, 2015"
EMP2049,24.0,Male,Marketing,Marketing Manager,2.6,40807.95,53.0,17.0,N,7.4,7.0,1.0,9.0,5,4.0,1.0,1.0,4.0,N,7.0,Low,Low,Low,"April 19, 2018"
EMP6644,38.0,Male,Finance,Finance Manager,1.2,43420.08,42.0,0.0,No,7.2,9.0,1.0,10.0,5,7.0,0.0,2.0,5.0,Yes,9.0,Low,Low,Low,11-07-2018
EMP1347,30.0,Male,Legal,Compliance Officer,-5.565598027278274,31358.33,56.0,5.0,N,6.5,6.0,1.0,10.0,3,4.0,10.0,2.0,5.0,No,7.0,Low,Low,Medium,04-26-2024
EMP2996,35.0,Female,It,Software Engineer,1.2,30634.91,45.0,0.0,No,7.2,9.0,1.0,10.0,5,7.0,8.0,3.0,5.0,Yes,7.0,Low,Low,Low,25-Jun-2017
EMP1103,20.0,Male,Legal,Legal Counsel,0.2,32425.18,45.0,2.0,No,7.1,9.0,2.0,9.0,5,6.0,10.0,1.0,5.0,No,7.0,Low,Low,Low,11-04-2025
EMP5861,33.0,Male,R&D,Support Team Lead,0.2,23128.5,56.0,26.0,Yes,6.6,9.0,2.0,8.0,9,7.0,1.0,4.0,5.0,No,7.0,Low,Low,Low,21/10/2021
EMP4755,40.0,Male,Admin,Admin Exectuive,1.0,28416.67,30.0,0.0,N,6.0,10.0,1.0,9.0,6,6.0,39.0,6.0,4.0,N,8.0,Low,Low,Low,07-30-2015
EMP2279,30.0,Female,Customer Support,Customer Success Manager,8.6,52148.4,59.0,24.0,No,7.3,6.0,2.0,9.0,6,7.0,13.0,1.0,5.0,Y,7.0,Low,Low,Low,2025/06/03
EMP6933,45.0,Female,Admin,Admin Executive,1.3,21886.95,44.0,0.0,No,7.7,10.0,1.0,10.0,5,5.0,12.0,0.0,5.0,No,7.0,Low,Low,Low,"January 06, 2022"
EMP4171,25.0,Male,Operations,Operations Executive,1.4,27404.78,30.0,0.0,Yes,8.0,9.0,1.0,9.0,4,6.0,13.0,2.0,5.0,Y,8.0,Low,Low,Low,"January 22, 2022"
EMP3982,33.0,Male,Admin,-,3.9,24287.23,47.0,1.0,No,6.6,9.0,1.0,9.0,5,7.0,16.0,3.0,5.0,No,6.0,Low,Low,Low,09-Oct-2024
EMP6094,42.0,Male,Hr,Data Scientist,5.5,51712.27,38.0,0.0,N,6.3,9.0,1.0,8.0,7,6.0,10.0,5.0,5.0,No,8.0,Extreme,Low,Low,07-31-2022
EMP2258,33.0,Male,Admin,Office Manager,4.4,36080.63,52.0,8.0,N,7.4,10.0,1.0,10.0,5,5.0,16.0,7.0,5.0,No,9.0,Low,Low,Low,18/06/2023
EMP4255,33.0,Female,Legal,Legal Advisor,1.3,23661.15,43.0,1.0,No,8.2,10.0,1.0,9.0,4,6.0,21.0,5.0,5.0,N,8.0,Low,Low,Low,15/03/2026
EMP5268,39.0,Male,Legal,Legal Advisor,0.1,27450.3,45.0,15.0,No,6.9,6.0,1.0,9.0,6,7.0,21.0,6.0,5.0,N,8.0,Low,Low,Low,05-13-2026
EMP6342,33.0,Male,Customer Support,Support Executive,1.8,26908.14,47.0,5.0,No,6.8,10.0,2.0,9.0,8,8.0,26.0,5.0,4.0,,7.0,Low,Low,Low,16/03/2026
EMP3381,42.0,Male,Hr,Hr Executive,1.6,30582.93,61.0,5.0,N,6.1,5.0,5.0,8.0,6,5.0,12.0,3.0,4.0,No,6.0,-,Low,Medium,2025-01-02
EMP4717,32.0,Male,Operations,Operations Executive,4.0,31070.94,46.0,0.0,No,6.8,9.0,1.0,9.0,7,6.0,16.0,3.0,5.0,N,6.0,Low,Low,Low,11-30-2021
EMP3153,22.0,Male,It,System Admin,1.4,29897.72,40.0,2.0,No,7.2,9.0,1.0,9.0,9,7.0,10.0,2.0,5.0,N,7.0,Low,Low,Low,2024-01-28
EMP4433,35.0,Female,Operations,Operations Manager,0.2,28231.24,50.0,5.0,Yes,7.5,10.0,1.0,10.0,9,6.0,13.0,2.0,5.0,N,7.0,Low,Low,Low,19-Jul-2025
EMP5170,38.0,Male,It,Software Engineer,0.8,32425.18,45.0,10.0,-,6.3,8.0,2.0,8.0,7,8.0,10.0,0.0,5.0,Yes,5.0,Low, ,Low,-
EMP1815,26.0,Female,Legal,Compliance Officer,5.6,31182.03,40.0,3.0,N,6.6,9.0,2.0,8.0,5,7.0,62.0,0.0,5.0,No,6.0,Low,Low,Low,11/01/2023
EMP1117,31.0,Male,R&D,R&D Engineer,0.6,25645.97,50.0,5.0,Yes,6.3,9.0,1.0,8.0,6,7.0,28.0,1.0,5.0,Yes,8.0,Low,Low,Low,09-18-2025
EMP4181,36.0,Female,Marketing,Marketing Executive,1.3,28239.05,44.0,7.0,No,7.4,9.0,1.0,8.0,6,7.0,0.0,5.0,5.0,N,8.0,Low,Low,Low,2020/06/26
EMP4422,42.0,Female,Administration,Admin Executive,2.3,30816.19,49.0,10.0,Yes,7.0,9.0,1.0,10.0,10,9.0,14.0,3.0,5.0,N,9.0,Low,Low,Low,2025/05/08
EMP5217,31.0,Female,Customer Support,Support Team Lead,1.2,42572.99,38.0,0.0,No,7.4,10.0,3.0,6.0,4,7.0,0.0,4.0,5.0,No,7.0,Low, ,Low,09/03/2018
EMP3444,35.0,Male,Legal,Compliance Officer,7.6,34280.05,56.0,30.0,No,6.0,9.0,1.0,9.0,5,7.0,-54.0,3.0,5.0,Yes,7.0,Low,Low,Low,"January 22, 2024"
EMP4094,39.0,Female,,Recruiter,2.2,18918.24,45.0,5.0,No,7.2,9.0,1.0,10.0,6,6.0,29.0,5.0,5.0,Yes,7.0,Low,Low,Low,04-16-2020
EMP5344,36.0,Male,R&D,Research Analyst,9.8,39127.33,50.0,7.0,Yes,7.2,10.0,1.0,8.0,7,6.0,21.0,3.0,5.0,No,6.0,Low,Low,Low,19-Sep-2025
EMP5263,20.0,Other,Hr,Operations Manager,0.5,25653.94,31.0,0.0,No,7.9,10.0,1.0,9.0,8,8.0,9.0,0.0,5.0,No,7.0,Low,Low,Low,-
EMP2260,33.0,Female,Rnd,,2.5,41793.21,46.0,15.0,No,7.8,8.0,1.0,10.0,3,5.0,10.0,0.0,5.0,Yes,6.0,Low,Low,Low,2024-03-09
EMP6881,44.0,Female,Admin,Office Manager,3.0,47851.64,35.0,3.0,N,7.6,9.0,1.0,10.0,1,5.0,14.0,3.0,5.0,Yes,8.0,Low,Low,Low,2020-04-01
EMP1944,48.0,Female,Marketing,Marketing Manager,1.0,32425.18,37.0,1.0,N,7.8,10.0,4.0,9.0,1,4.0,2.0,3.0,5.0,No,7.0,Low,Low,Medium,02/10/2015
EMP2158,32.0,Male,Hr,Support Team Lead,2.5,30993.86,50.0,10.0,No,6.5,9.0,3.0,10.0,6,7.0,0.0,1.0,5.0,No,6.0,Low,Low,Low,11-01-2020
